M40[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148]
0.0641363,0.0536923,0.0533602,0.0476902,0.0695215,0.0987014,0.0774074,0.0523541,0.0568051,0.0591098,0.0466911,0.0540976,0.0554802,0.0711611,0.0388852,0.0527888,0.0741986,0.0654279
0.0744662,0.0773984,0.0823585,0.0520844,0.0820798,0.107394,0.0858262,0.062893,0.088346,0.071465,0.0566446,0.0467049,0.0747643,0.0856101,0.0761681,0.066064,0.096736,0.0840699
0.0682613,0.0642282,0.0760044,0.061756,0.0726563,0.0991299,0.0747178,0.0621694,0.0668799,0.0664089,0.0556198,0.0456667,0.0673989,0.0747737,0.0610083,0.0611402,0.0856207,0.0705579
0.0768435,0.0565488,0.0564318,0.0692596,0.0635959,0.101594,0.0737741,0.0567979,0.0697842,0.0570625,0.0588025,0.040123,0.0557153,0.0778002,0.0620924,0.0653062,0.0818212,0.071006
0.0809843,0.0699195,0.0873263,0.0669335,0.0685645,0.113439,0.0733032,0.0479366,0.0682603,0.0638581,0.0634707,0.0507193,0.0738965,0.0751792,0.0804584,0.058416,0.081412,0.0722575
0.0513004,0.0550109,0.0497667,0.0485012,0.0559341,0.0905878,0.0547356,0.0371211,0.0505122,0.0448827,0.0394798,0.0332334,0.0412488,0.0434449,0.0524044,0.0415426,0.0801387,0.0563908
0.0503947,0.0716045,0.0419413,0.046806,0.066527,0.0912998,0.0802276,0.0472636,0.069762,0.0538927,0.052508,0.0331301,0.0614764,0.0639568,0.05441,0.0517084,0.0971907,0.077861
0.0749014,0.0667735,0.0568474,0.0695959,0.073239,0.0818624,0.0700706,0.0486235,0.0780522,0.0656336,0.0485419,0.0472088,0.0731536,0.0813997,0.0597736,0.0728001,0.0776304,0.0639021
0.0469525,0.0694812,0.0411973,0.0370424,0.068722,0.085551,0.0492126,0.0380761,0.0652439,0.0418217,0.039089,0.0346667,0.0467004,0.0675562,0.0342604,0.0539256,0.0626753,0.0702459
0.0882873,0.0663115,0.0744386,0.070005,0.0844678,0.110779,0.0819118,0.069583,0.0661822,0.0495803,0.0641474,0.0577154,0.0847699,0.0912139,0.0705854,0.0653742,0.0712807,0.0942827
0.0547111,0.0719937,0.0580193,0.04249,0.0868724,0.106405,0.0732025,0.0673599,0.0639903,0.0650654,0.0543625,0.0548987,0.0551943,0.0715774,0.0633919,0.0642219,0.0918272,0.0810962
0.0671879,0.0695585,0.0774935,0.0623102,0.0886815,0.0987613,0.0709473,0.0667153,0.0753501,0.062455,0.0575554,0.0502738,0.0848659,0.0713057,0.0663424,0.0635595,0.0987279,0.0834587
0.0627819,0.0607565,0.0611192,0.0503471,0.0750215,0.0915007,0.0643897,0.0421482,0.0578941,0.0471016,0.04005,0.0356293,0.0590039,0.0836919,0.0485741,0.0501499,0.073198,0.0691456
0.0628255,0.064982,0.0713269,0.0564433,0.0902558,0.102677,0.0749589,0.0706887,0.0644843,0.0628114,0.0801157,0.0614357,0.0660178,0.0866836,0.0695202,0.0566969,0.084462,0.072948
0.0695184,0.0604366,0.0704909,0.0486087,0.0677439,0.100196,0.0651385,0.0474943,0.069071,0.056834,0.0568562,0.0483967,0.0719105,0.0771426,0.0543548,0.0415972,0.0880226,0.0734219
0.0533457,0.0542938,0.0627111,0.0530083,0.0797567,0.0778879,0.0678397,0.0518789,0.0641502,0.0604866,0.0413567,0.0509835,0.0593029,0.0725098,0.0582736,0.0371837,0.0785914,0.0534098
0.0495516,0.0495851,0.0547907,0.0511709,0.0766227,0.096324,0.0613077,0.0389324,0.0636757,0.0541465,0.0408324,0.0393132,0.058224,0.0654336,0.0382365,0.037687,0.0791433,0.0648918
0.0724521,0.070152,0.0659543,0.0747346,0.0568279,0.0963645,0.0644126,0.0468776,0.0685871,0.059478,0.0547636,0.0472046,0.0703632,0.0744869,0.0506512,0.0462508,0.0742413,0.0836001
0.056924,0.0596146,0.0528535,0.048744,0.0804659,0.0933282,0.0724114,0.0576313,0.0806768,0.0599811,0.0458818,0.0597271,0.0662964,0.0779267,0.0525051,0.0427839,0.0718985,0.0760695
0.055603,0.0601457,0.0588368,0.048716,0.0506268,0.0793733,0.0642993,0.0364706,0.0755047,0.0589166,0.0541283,0.050524,0.0593485,0.0726877,0.058371,0.0545484,0.0757846,0.0859151
0.0868637,0.0778286,0.0738766,0.0793218,0.073797,0.105886,0.083694,0.0583016,0.0729812,0.0748994,0.0737574,0.0532586,0.0721143,0.0869342,0.0551924,0.0704124,0.0921491,0.0903319
0.0630595,0.0724764,0.0690791,0.0660317,0.0760023,0.0917219,0.072757,0.0455937,0.0628107,0.0611372,0.0615993,0.0499597,0.0640636,0.0681013,0.0733279,0.0547667,0.0857766,0.0714604
0.0715894,0.0603907,0.0693262,0.0641445,0.0745578,0.085851,0.0635231,0.0341036,0.0728782,0.0334665,0.0540671,0.0445523,0.0499544,0.0631554,0.0557765,0.0592685,0.0642654,0.0826731
0.0607072,0.0466642,0.0439541,0.0245883,0.0436393,0.0876604,0.0428278,0.0426506,0.0621723,0.0380489,0.0277488,0.0411379,0.0561255,0.0618782,0.0415058,0.0523695,0.0716249,0.0402701
0.0648802,0.0432892,0.0341385,0.0670054,0.0631459,0.0659783,0.047679,0.026001,0.0519674,0.0441441,0.0422793,0.0448284,0.0599556,0.0577624,0.048754,0.0546972,0.0784681,0.0576906
0.085065,0.0747804,0.0623439,0.0733268,0.0825027,0.100382,0.0697489,0.0515738,0.0714374,0.0644464,0.0621263,0.0509215,0.0742683,0.0801625,0.0660029,0.0754674,0.0913111,0.0929358
0.082506,0.0503403,0.056453,0.0422871,0.0704709,0.073094,0.0637537,0.048333,0.0601529,0.0499467,0.0493934,0.0384638,0.0482271,0.0685316,0.0657752,0.0543525,0.0628845,0.0572726
0.0959201,0.0673802,0.0631626,0.0677394,0.0741785,0.106085,0.0764842,0.0491241,0.0682608,0.0638638,0.0580403,0.0494903,0.0627973,0.0759899,0.0540139,0.0572999,0.0831156,0.0938561
0.0827593,0.0706968,0.0602428,0.0585462,0.0580721,0.0772665,0.0618412,0.0459812,0.0643135,0.0656266,0.0433972,0.0328185,0.0492573,0.0772614,0.0440082,0.0513251,0.0808508,0.0747406
0.0870857,0.0729861,0.0835301,0.069753,0.0753548,0.115047,0.0754315,0.0497725,0.0739385,0.0715623,0.0632884,0.05326,0.0737033,0.0813306,0.058837,0.0706797,0.088826,0.0868861
0.0927716,0.0765306,0.070571,0.0568028,0.0777504,0.099282,0.0655996,0.0496665,0.0645942,0.0438367,0.0502187,0.0452724,0.0575299,0.0814986,0.058833,0.0518933,0.0911673,0.0856664
0.092931,0.0718696,0.0703389,0.0582754,0.0731221,0.102203,0.0724424,0.0603704,0.0560514,0.0651591,0.0606797,0.048057,0.0663315,0.0791062,0.0607208,0.0462287,0.0871601,0.0764663
0.0786724,0.0697132,0.0669696,0.0542621,0.0591261,0.0931313,0.064579,0.041841,0.0607159,0.0674089,0.055327,0.0450879,0.0641081,0.066309,0.0583615,0.0677124,0.0875895,0.0708089
0.0844907,0.0848721,0.0696402,0.0688938,0.0882855,0.0990166,0.0742014,0.0563102,0.0722966,0.0577381,0.0540348,0.052259,0.0738711,0.0892567,0.0558248,0.056715,0.089346,0.0829516
0.10325,0.0811602,0.0805694,0.0730525,0.0947421,0.122427,0.0947465,0.0645634,0.0807329,0.0634389,0.0656232,0.0530211,0.0739931,0.0892254,0.05894,0.0611719,0.0854727,0.0803298
0.0946146,0.08127,0.0737294,0.065243,0.0885585,0.0983475,0.0790624,0.0666076,0.0848997,0.0635443,0.0681746,0.0570694,0.0731766,0.0788115,0.0614407,0.0665376,0.0933149,0.0929776
0.0977964,0.0867585,0.0866258,0.0682828,0.0965361,0.1162,0.0783142,0.0610459,0.0861696,0.0820317,0.0655292,0.0611074,0.0749245,0.0803862,0.0672012,0.0632973,0.0964018,0.0851974
0.102221,0.0922142,0.0793515,0.0771186,0.088111,0.105032,0.0972447,0.0628553,0.0716449,0.069107,0.0649235,0.0559612,0.0641471,0.0839974,0.0584875,0.0621526,0.089868,0.0909388
0.0975786,0.0730167,0.082799,0.0810677,0.0862852,0.10238,0.078099,0.0609286,0.0812474,0.0735039,0.052645,0.0538755,0.0726829,0.0891585,0.0600618,0.06782,0.0853715,0.0860658
0.0841278,0.082579,0.086921,0.0646264,0.0765543,0.101858,0.0719894,0.0631462,0.0680066,0.064469,0.0574914,0.0555508,0.0692123,0.0754982,0.0554898,0.0526609,0.0715834,0.065467
0.0962199,0.0871287,0.0781276,0.0765928,0.0963844,0.119988,0.0883519,0.0691662,0.0784959,0.0707209,0.0649936,0.0669971,0.0768094,0.0888293,0.0627094,0.0733845,0.0969398,0.0713935
0.0883098,0.0791001,0.0701825,0.0652008,0.082252,0.100771,0.0865354,0.0580476,0.0672948,0.0573739,0.0576554,0.0446128,0.0599256,0.0758027,0.0579745,0.0447093,0.0805263,0.0676009
0.0814106,0.0774915,0.0630863,0.065504,0.0796806,0.101716,0.0640269,0.0544969,0.0607364,0.0702576,0.0584539,0.0528291,0.057273,0.0827819,0.0500553,0.054104,0.0800026,0.0740216
0.0871783,0.0832589,0.0936095,0.0833179,0.0853389,0.109955,0.091436,0.057807,0.0867354,0.0682655,0.054476,0.0680607,0.078697,0.0706042,0.0635716,0.0675687,0.105525,0.08179
0.0871891,0.0740469,0.0740353,0.0767689,0.0794285,0.111837,0.0873684,0.0629267,0.0816372,0.0760313,0.0646537,0.0581703,0.0766021,0.082246,0.0720967,0.0671216,0.0974926,0.0877283
0.0780282,0.0611345,0.0760501,0.0546429,0.0691002,0.101294,0.0769063,0.0544593,0.0813526,0.066933,0.0549618,0.05112,0.0439283,0.0771413,0.0453727,0.0567358,0.0920891,0.0749789
0.0860811,0.0632293,0.0500354,0.0658002,0.0701671,0.0922808,0.0762955,0.0591016,0.0699171,0.0681312,0.0574914,0.0425877,0.0597039,0.0697361,0.038314,0.0324556,0.080932,0.081572
0.0887487,0.0803612,0.0581272,0.0726062,0.0684359,0.0892415,0.0596833,0.048501,0.0785519,0.0395704,0.0502903,0.0449645,0.0618157,0.0765828,0.0599015,0.067371,0.0797363,0.0780399
0.080962,0.0582979,0.0558608,0.0613732,0.0522884,0.0884944,0.0631487,0.0500746,0.0614141,0.0446448,0.0451236,0.0216376,0.0495864,0.0673811,0.0422187,0.0574057,0.0725041,0.0733835
0.0609625,0.051952,0.0462997,0.0363277,0.0489889,0.0856148,0.0582276,0.0386906,0.0602431,0.0165372,0.0554969,0.0543953,0.0448966,0.0761386,0.0482893,0.0617163,0.0583107,0.0467095
0.0910945,0.0506742,0.045732,0.0776571,0.0385087,0.0693769,0.0728101,0.0362215,0.0600732,0.0451032,0.0467521,0.0322998,0.0685803,0.0451328,0.0481935,0.0426387,0.0764342,0.0746409
0.0968766,0.042589,0.0494404,0.0775205,0.0801482,0.0844326,0.0557764,0.0864201,0.0762305,0.0580861,0.0703052,0.0583679,0.0741796,0.0863382,0.0573813,0.0724724,0.0662411,0.0578622
0.0710086,0.059071,0.0444347,0.0778622,0.0648598,0.0880647,0.0465804,0.0456271,0.0858712,0.0597286,0.0231218,0.0272069,0.025054,0.0747645,0.0289551,0.0663318,0.0649967,0.0699308
0.0554706,0.0630841,0.0596899,0.0666838,0.0667697,0.0892147,0.0654376,0.0574232,0.061571,0.0344771,0.0376635,0.0534728,0.0441226,0.0708112,0.0644651,0.0610289,0.0671603,0.06858
0.0957835,0.0490143,0.0630011,0.0629411,0.0572256,0.0970614,0.093787,0.0578196,0.0516039,0.0865378,0.0497564,0.0733876,0.0473311,0.0668267,0.0568045,0.046638,0.0903467,0.0923454
0.0599251,0.0627944,0.0466184,0.0362858,0.057489,0.0739817,0.0449693,0.0319409,0.0577904,0.0379162,0.0521565,0.00838517,0.0387835,0.0474164,0.00990839,0.0521866,0.0688863,0.0697562
0.0645555,0.0661805,0.0563377,0.0784595,0.0395565,0.0760266,0.0680512,0.0271609,0.0451146,0.052689,0.0339822,0.0111217,0.0657186,0.0760913,0.0559329,0.0669073,0.0627425,0.0706827
0.117679,0.087223,0.0630801,0.0439479,0.0635577,0.102145,0.0684469,0.0603001,0.0636085,0.0416485,0.0699233,0.08886,0.0562936,0.0642945,0.0855031,0.0726816,0.0884193,0.0938764
0.050578,0.0469815,0.0751308,0.0416088,0.0599646,0.0732498,0.0742919,0.0480629,0.0730893,0.0327886,0.0512644,0.0527788,0.0446295,0.0449055,0.0313338,0.0377031,0.0781392,0.0522264
0.105439,0.0484216,0.0600335,0.0659892,0.0453359,0.0968342,0.0846153,0.0448999,0.0934257,0.0563245,0.0708729,0.0610412,0.0702378,0.105294,0.087333,0.0481253,0.0591762,0.0669339
0.0843216,0.0769926,0.0835682,0.0777739,0.099618,0.0915763,0.0582206,0.0547309,0.0863954,0.0464127,0.0522462,0.053078,0.0660474,0.0833608,0.0577872,0.0452386,0.0887927,0.0894622
0.095903,0.0712047,0.0749471,0.0921288,0.0863555,0.101118,0.0665901,0.0586653,0.0680693,0.0609616,0.0954654,0.0556524,0.0534153,0.121343,0.0804671,0.0484315,0.0737625,0.0774813
0.0802252,0.0682844,0.0795881,0.0932669,0.0458679,0.0870064,0.0666777,0.0529867,0.0462886,0.0605831,0.0384216,0.0543622,0.0751541,0.0740596,0.062412,0.0519321,0.0792341,0.0536052
0.0799072,0.0590189,0.049014,0.0730411,0.0650534,0.0771832,0.0723143,0.062349,0.054789,0.0521175,0.0578833,0.0564808,0.0627116,0.0948472,0.0552567,0.0833531,0.0663669,0.0625086
0.0967276,0.108821,0.105283,0.0838213,0.102923,0.132413,0.110809,0.0916725,0.0732673,0.0751592,0.0667463,0.0978982,0.111507,0.103398,0.0685065,0.107909,0.124803,0.137047
0.109974,0.098062,0.122239,0.106468,0.105342,0.125541,0.100076,0.0901856,0.095958,0.0592554,0.075174,0.0838851,0.0795907,0.119354,0.0835474,0.0902534,0.104326,0.0934353
0.0955545,0.0949916,0.0957645,0.083458,0.0928452,0.120813,0.0916785,0.0821119,0.0792929,0.0924213,0.0848672,0.07362,0.0752336,0.0960348,0.0706523,0.0792136,0.1014,0.105122
0.0909094,0.0721882,0.0882866,0.0539533,0.0865028,0.0968218,0.0788134,0.0412008,0.0790498,0.0715778,0.0505078,0.0869711,0.0621567,0.0829561,0.0618082,0.0795756,0.0793288,0.0657322
0.086532,0.0541202,0.0789639,0.0613619,0.0563173,0.0902817,0.0810455,0.0472877,0.0569321,0.0526615,0.0428256,0.0561181,0.0638186,0.0737026,0.0506628,0.0579085,0.0676029,0.0574811
0.0972062,0.07856,0.0898431,0.0685461,0.0704599,0.131433,0.0940256,0.0766387,0.0850999,0.0856653,0.062302,0.0407055,0.0509666,0.118551,0.073124,0.0665156,0.0907239,0.0830337
0.094778,0.0854674,0.0944925,0.0939286,0.0725197,0.106599,0.085961,0.0610062,0.0837662,0.0684096,0.0731994,0.0804444,0.0700029,0.0690204,0.0596886,0.0400799,0.116668,0.0748072
0.0957222,0.0812465,0.101581,0.0730852,0.0918837,0.107615,0.0876964,0.0526468,0.0783273,0.0965976,0.0798395,0.055324,0.0847713,0.0846366,0.0641002,0.0762672,0.101209,0.0868138
0.110762,0.0945142,0.0693374,0.0753627,0.0870111,0.105932,0.0983948,0.0789051,0.0865737,0.0681564,0.0699881,0.0613612,0.093169,0.100008,0.0553265,0.0554627,0.0873477,0.0898203
0.094629,0.0692397,0.0740326,0.0685485,0.0647531,0.0936077,0.0860165,0.0567188,0.0686863,0.0584601,0.0570207,0.0569461,0.0721666,0.0657537,0.0565355,0.0539622,0.0818097,0.0836076
0.12231,0.101122,0.0981118,0.110177,0.0845286,0.13169,0.101279,0.0796242,0.075657,0.0727309,0.0843138,0.0726007,0.0817098,0.0702933,0.0922009,0.103217,0.102141,0.0908154
0.090574,0.0870507,0.077861,0.0723978,0.0693817,0.0993605,0.0932594,0.0535517,0.083138,0.0620597,0.0644024,0.0515851,0.0680792,0.0863983,0.0471813,0.070878,0.0922646,0.0794559
0.0986097,0.0819163,0.0848547,0.0755639,0.0755276,0.126866,0.100723,0.0598049,0.0749226,0.0577617,0.0670665,0.0668645,0.0685708,0.0872724,0.0497231,0.0704299,0.112122,0.0838075
0.0933462,0.0839885,0.0811633,0.089638,0.0959267,0.100582,0.0920249,0.0718335,0.0665434,0.0620513,0.0533813,0.0347777,0.0734308,0.0704007,0.0659058,0.0645198,0.0803831,0.0794386
0.107274,0.094856,0.0649253,0.0664893,0.0821167,0.0980865,0.0819983,0.0478595,0.0817888,0.0677837,0.0497858,0.0529799,0.0610559,0.081264,0.0690209,0.053627,0.0793848,0.0649115
0.103395,0.101833,0.0889721,0.0818058,0.101297,0.116906,0.0879683,0.0779722,0.0928939,0.0707173,0.0611338,0.0596782,0.0661103,0.093679,0.0702874,0.0718552,0.0873674,0.0873855
0.0876105,0.0849375,0.0752335,0.0745591,0.0818866,0.106035,0.0810311,0.0673268,0.0697416,0.0607254,0.0553225,0.0629068,0.0597207,0.0799147,0.0627558,0.0512648,0.0810384,0.0658803
0.101678,0.0954416,0.0885393,0.0708423,0.0833321,0.106835,0.095922,0.0724296,0.0786017,0.0777082,0.0837352,0.0645595,0.077037,0.0741437,0.0679823,0.0699792,0.0969978,0.0867195
0.10751,0.0850943,0.0866354,0.0695664,0.0812375,0.123763,0.0734793,0.0667616,0.0827028,0.0736663,0.0623289,0.0615552,0.076306,0.0849651,0.0621571,0.069528,0.093505,0.0799058
0.103753,0.0931209,0.096436,0.0833661,0.0850602,0.114849,0.0879073,0.0688066,0.0891508,0.0700459,0.0626965,0.0486678,0.0771853,0.0846248,0.0674911,0.0609563,0.0954288,0.0827921
0.119902,0.102073,0.105115,0.0856966,0.107275,0.130931,0.0971911,0.0808446,0.0881248,0.0813488,0.0761462,0.0722046,0.084912,0.0974569,0.0792786,0.0773294,0.111668,0.101638
0.114253,0.0858248,0.0861462,0.0725658,0.103922,0.12215,0.0819152,0.0714405,0.0859167,0.0765633,0.0724097,0.0595971,0.0868602,0.0830195,0.0714493,0.0674403,0.0994145,0.0881471
0.112362,0.0987124,0.104864,0.0913313,0.0925461,0.127624,0.0943028,0.0727152,0.0846581,0.0814794,0.0723443,0.0668095,0.087656,0.0866538,0.0735672,0.0644945,0.102437,0.0926736
0.104527,0.0830365,0.0879045,0.0795273,0.096518,0.128279,0.083123,0.0781302,0.0921487,0.0874055,0.0761236,0.0624605,0.072772,0.0985739,0.0662334,0.0711323,0.0853412,0.091286
0.101017,0.101177,0.0974196,0.0834901,0.111564,0.124728,0.114348,0.0763395,0.101549,0.0864454,0.0764999,0.0731523,0.0844081,0.0971913,0.0747462,0.0750361,0.086916,0.0921231
0.10832,0.0946729,0.0937755,0.0934824,0.0992228,0.121941,0.101798,0.0722893,0.0886156,0.0846544,0.077119,0.0655086,0.0829224,0.0903663,0.0891088,0.0775337,0.101931,0.0960635
0.103382,0.096223,0.090094,0.0700283,0.0916248,0.113972,0.0818734,0.0757227,0.0713675,0.083706,0.0656847,0.0613405,0.086945,0.0927783,0.0609215,0.0761611,0.0968781,0.0897999
0.0862504,0.0902923,0.0935051,0.0796873,0.0904815,0.110377,0.0793887,0.071837,0.0758651,0.0686794,0.0599605,0.0546982,0.0746626,0.0864909,0.0691202,0.0738904,0.0960971,0.0736909
0.101694,0.0889492,0.0831294,0.0828951,0.0862252,0.108916,0.0888488,0.0566317,0.0714023,0.0709706,0.0467234,0.0587946,0.067408,0.0908046,0.0617066,0.0592691,0.0936,0.0780558
0.0826961,0.0597313,0.0780717,0.0634824,0.0819125,0.0922765,0.0720976,0.0477,0.0681667,0.0608427,0.066364,0.0646711,0.0584304,0.0865764,0.0478324,0.041675,0.0786429,0.0759518
0.0962198,0.080095,0.0790399,0.0648587,0.082522,0.113945,0.0951209,0.0695945,0.0937616,0.0819378,0.0692678,0.0642431,0.0696974,0.078771,0.067997,0.0770588,0.0831938,0.0781875
0.0963687,0.0882173,0.0913899,0.0731911,0.0908599,0.117331,0.0739744,0.0630313,0.0900424,0.0623119,0.0537384,0.0722046,0.0746664,0.0913154,0.0678569,0.0584132,0.0904734,0.0765824
0.0893156,0.0830531,0.0846861,0.0808885,0.0934415,0.12008,0.0867439,0.0626978,0.0845844,0.0600183,0.0681148,0.0569661,0.0624074,0.0686808,0.0770262,0.0671645,0.0814864,0.0950287
0.0747487,0.071949,0.0553433,0.039946,0.0732833,0.0828337,0.0565375,0.0377243,0.0550636,0.0474037,0.0494331,0.0421249,0.0340211,0.066752,0.0519912,0.0408524,0.0666509,0.0681034
0.0886734,0.0764803,0.0623768,0.0535178,0.0881884,0.0888692,0.0846683,0.0572697,0.0824523,0.0772377,0.0433445,0.0395008,0.0708768,0.075379,0.0785523,0.0579581,0.0845486,0.0836268
0.0887373,0.0930258,0.0875286,0.0638086,0.0999894,0.0900392,0.077659,0.0769396,0.0759884,0.0660023,0.0509592,0.0506086,0.0788131,0.0982925,0.0577629,0.0601858,0.0993969,0.0960635
0.0919013,0.0788071,0.0549812,0.0544148,0.113191,0.0944216,0.0774945,0.0722149,0.0415739,0.0601787,0.0856359,0.0445153,0.0636098,0.102395,0.0727608,0.0657224,0.0801385,0.0776501
0.069158,0.0538993,0.0789369,0.0688157,0.0490023,0.0796316,0.048143,0.0487574,0.0503425,0.0431146,0.0566688,0.0530348,0.0417304,0.0829539,0.0449981,0.0567806,0.078893,0.0549853
0.0875978,0.0559088,0.0667914,0.0615012,0.0696377,0.0795654,0.0517077,0.0468773,0.0724866,0.0530105,0.0639756,0.0668752,0.077459,0.0546073,0.0520863,0.0535849,0.07108,0.0617185
0.0643592,0.0365926,0.0500343,0.0435472,0.0508204,0.0911448,0.0684928,0.0443496,0.0549208,0.0689193,0.0309955,0.0546256,0.0711989,0.0563358,0.0253916,0.0402995,0.061422,0.0997643
0.0715285,0.036207,0.0519637,0.0672232,0.0542236,0.0644151,0.0637443,0.0574996,0.0460627,0.0184368,0.0420169,0.0488734,0.0641853,0.0475402,0.0505693,0.0436543,0.0597454,0.0628489
0.0569534,0.028054,0.0411534,0.0444696,0.0400809,0.0580127,0.0341823,0.0255317,0.0176252,0.019962,0.0116596,0.012834,0.0318574,0.0511348,0.00511517,0.0441397,0.0309357,0.028012
0.10495,0.0884831,0.0507981,0.0663858,0.0706659,0.0840153,0.0431806,0.0379693,0.0714701,0.0712529,0.0396101,0.0448596,0.0505656,0.0595534,0.0565611,0.0879837,0.0652147,0.0773362
0.0519445,0.0603157,0.0636263,0.0468419,0.0496015,0.0775988,0.0722325,0.0160587,0.0554239,0.0339384,0.0488154,0.0394896,0.0622743,0.0311533,0.00777946,0.0158432,0.0681311,0.0593012
0.103196,0.0591541,0.0711276,0.0479693,0.0888099,0.100859,0.0932702,0.0699363,0.0684531,0.08834,0.0607522,0.0505657,0.102288,0.104285,0.0878376,0.0769149,0.0794189,0.0628957
0.0689733,0.0410019,0.0341567,0.0290692,0.0542846,0.066582,0.0428685,0.0598886,0.0438465,0.0403396,0.0142595,0.00292899,0.0123851,0.0733368,0.0274796,0.0469074,0.0568363,0.0562633
0.0993655,0.0866831,0.0676593,0.0729919,0.04243,0.0992183,0.0687031,0.0592932,0.0981258,0.0297797,0.052657,0.0767951,0.0243402,0.0814141,0.0676035,0.069038,0.0954014,0.0936764
0.0799945,0.0196393,0.0459667,0.0364643,0.0476855,0.0694906,0.0542682,0.0213603,0.0512663,0.0555403,0.0378874,0.0227365,0.0146962,0.0649229,0.0273733,0.0517374,0.0546072,0.0504961
0.10019,0.0484448,0.0661432,0.0469458,0.0533938,0.0611927,0.0730254,0.0485853,0.0577685,0.0675809,0.0675409,0.0780027,0.0551647,0.0827732,0.0730014,0.071853,0.0908895,0.0591002
0.0689112,0.0739301,0.0494013,0.0657726,0.0427292,0.0830552,0.040568,0.0484591,0.0751316,0.0726459,0.0656112,0.0184848,0.0562225,0.0708685,0.0689685,0.0580253,0.0884293,0.0690103
0.0892073,0.114489,0.087106,0.118712,0.087965,0.110155,0.071208,0.0560061,0.0648106,0.0750165,0.0814643,0.0672475,0.081328,0.0949253,0.0639471,0.0908728,0.0908205,0.099114
0.0834749,0.08617,0.0697229,0.0744878,0.0652474,0.0987074,0.0643361,0.0721588,0.0792336,0.0751506,0.0596551,0.0960534,0.0526562,0.0900552,0.0690811,0.0426275,0.0888109,0.0894592
0.0517307,0.0283031,0.0101053,0.0240036,0,0.063463,0.0398604,0.037094,0.0717203,0.0041947,0.0378477,0.030801,0.0384121,0.0329117,0.0413038,0.0301518,0.0278367,0.0323798
0.103003,0.108236,0.117224,0.120906,0.0869057,0.114528,0.10703,0.117145,0.0900289,0.0825366,0.076544,0.0937817,0.110176,0.101195,0.0623524,0.101491,0.0912351,0.0776249
0.0539279,0.0664412,0.04327,0.0768081,0.0617691,0.0909373,0.0798436,0.0577721,0.0381602,0.065346,0.0480585,0.0470497,0.0578774,0.0957847,0.0555349,0.0876462,0.0445675,0.0825474
0.100026,0.0404753,0.0825504,0.0782687,0.0847716,0.0666336,0.0669387,0.0628954,0.0719648,0.053222,0.0396109,0.0764665,0.0621316,0.0911311,0.0507347,0.0603038,0.0796563,0.0784346
0.103162,0.0861523,0.0637169,0.064581,0.0693797,0.0745931,0.116333,0.0679599,0.059576,0.0773882,0.0692585,0.0944268,0.062076,0.0667944,0.0767705,0.0871235,0.102125,0.0705079
0.107912,0.079308,0.0819187,0.0726134,0.0706864,0.100736,0.116922,0.0468915,0.0748466,0.0581847,0.0690252,0.0696024,0.101547,0.111273,0.0684,0.0572378,0.08741,0.108517
0.0793303,0.0801289,0.0906397,0.0774164,0.0775483,0.100586,0.0583589,0.0691203,0.0775169,0.0800956,0.0425791,0.0743471,0.0719874,0.0644863,0.0607617,0.106556,0.0777855,0.0717821
0.127024,0.117738,0.134457,0.139744,0.109838,0.106098,0.106166,0.138491,0.108576,0.0845193,0.106949,0.0991326,0.10639,0.132205,0.0837495,0.107158,0.114855,0.127022
0.0586896,0.0598017,0.0603508,0.0701094,0.0725831,0.0612657,0.0522777,0.01995,0.0500095,0.00369116,0.0435355,0.0323409,0.0382653,0.0621159,0.0574831,0.024083,0.0525366,0.0623326
