V05[1.2],V06[7.8],V08[6.9],V12[11.9],V16[6.0],V20[5.7],V24[5.5],V27[1.7],N05[1.8],N06[5.2],N08[6.5],N12[7.0],N16[9.0],N20[10.5],N24[16.7],N28[3.6],S06[1.4],S07[6.5],S09[8.1],S13[10.3],S17[19.0],S21[11.2],S25[12.2],S29[4.9]
0.213108,0.215289,0.24039,0.204704,0.235471,0.237121,0.197788,0.205828,0.204463,0.232659,0.23053,0.253455,0.220142,0.2121,0.236329,0.187276,0.170415,0.223824,0.205803,0.21722,0.191893,0.208747,0.186264,0.159112
0.231762,0.22122,0.237395,0.22202,0.248846,0.233477,0.231963,0.196806,0.201088,0.227082,0.224526,0.253753,0.215866,0.218552,0.250611,0.207203,0.186348,0.217014,0.20668,0.20567,0.192899,0.205516,0.176654,0.180607
0.225178,0.205481,0.247465,0.214013,0.240838,0.231324,0.212304,0.202676,0.211149,0.230616,0.233606,0.264286,0.240244,0.207741,0.249855,0.19781,0.183509,0.232429,0.211333,0.214935,0.188062,0.213288,0.208286,0.157508
0.230298,0.218341,0.242494,0.21456,0.249222,0.258173,0.217794,0.207246,0.20563,0.24769,0.234807,0.244642,0.224799,0.231633,0.240212,0.189144,0.186291,0.222402,0.219065,0.214269,0.198073,0.207143,0.200811,0.178606
0.225378,0.241877,0.251653,0.206419,0.238046,0.251,0.214225,0.19753,0.245891,0.244152,0.2401,0.269241,0.212245,0.236085,0.228253,0.204222,0.175068,0.231919,0.198128,0.219544,0.209103,0.208822,0.181306,0.165381
0.235407,0.224304,0.239453,0.227311,0.259174,0.236046,0.225084,0.208864,0.228873,0.228581,0.237593,0.266445,0.216303,0.224661,0.250812,0.200642,0.185854,0.235794,0.210868,0.224023,0.199418,0.205639,0.194724,0.155651
0.223537,0.217691,0.248288,0.229347,0.246794,0.22666,0.218071,0.197872,0.213058,0.230894,0.250035,0.269587,0.218208,0.228848,0.247931,0.195409,0.185556,0.215489,0.213504,0.220742,0.192686,0.206546,0.188649,0.169312
0.217675,0.216632,0.238936,0.219264,0.240847,0.233329,0.235281,0.20058,0.199749,0.249246,0.248962,0.257496,0.246875,0.231771,0.260668,0.206794,0.191704,0.229051,0.206658,0.213865,0.207571,0.212882,0.203692,0.175223
0.23751,0.228086,0.239318,0.234284,0.261671,0.245685,0.236041,0.19382,0.217415,0.246524,0.24898,0.269138,0.239206,0.225871,0.245929,0.19229,0.189047,0.232906,0.22244,0.219379,0.210053,0.213796,0.188481,0.172332
0.234026,0.222271,0.250066,0.222172,0.257646,0.238294,0.234655,0.205344,0.207561,0.247987,0.2465,0.263604,0.24099,0.229566,0.253708,0.221342,0.183329,0.222878,0.201652,0.22435,0.203469,0.22911,0.186974,0.171301
0.234453,0.235436,0.23441,0.222895,0.251706,0.249,0.222811,0.21395,0.210552,0.245625,0.242047,0.263666,0.211549,0.23901,0.251736,0.209848,0.185527,0.222598,0.207231,0.22141,0.197307,0.196949,0.179892,0.17493
0.2401,0.229699,0.244026,0.215137,0.254174,0.23259,0.221751,0.212466,0.207763,0.245581,0.24003,0.265551,0.237915,0.241481,0.243307,0.196351,0.1886,0.215413,0.214183,0.21978,0.204936,0.203464,0.19934,0.165694
0.218999,0.238087,0.23768,0.223596,0.250158,0.240547,0.221811,0.194032,0.211508,0.240555,0.237468,0.258746,0.223674,0.244099,0.253469,0.194069,0.188863,0.206753,0.223493,0.207223,0.206422,0.214807,0.199134,0.174221
0.220514,0.216994,0.251637,0.221401,0.250609,0.236466,0.224586,0.204943,0.22832,0.242574,0.229887,0.258392,0.231308,0.235436,0.244431,0.203538,0.186757,0.222723,0.20236,0.213205,0.193327,0.203588,0.199414,0.163455
0.218219,0.209212,0.234526,0.220099,0.264628,0.237404,0.232503,0.191181,0.217256,0.238229,0.232141,0.25374,0.21993,0.231562,0.237006,0.207466,0.184357,0.229276,0.206525,0.206118,0.198687,0.199758,0.198317,0.159185
0.205357,0.220668,0.22493,0.211934,0.239267,0.232509,0.20379,0.197707,0.226312,0.227219,0.22497,0.261986,0.22203,0.223745,0.224084,0.199402,0.176581,0.224931,0.20443,0.209627,0.202819,0.21337,0.19724,0.162761
0.204928,0.206452,0.232929,0.223783,0.23995,0.222827,0.202444,0.1936,0.205269,0.224275,0.223273,0.243069,0.210535,0.228448,0.237832,0.195112,0.186003,0.212819,0.213099,0.207286,0.202403,0.202328,0.199096,0.163079
0.202295,0.22192,0.206393,0.208362,0.231787,0.213854,0.215992,0.185048,0.185249,0.220835,0.208249,0.229299,0.212567,0.208997,0.206785,0.185727,0.177739,0.210778,0.211021,0.206508,0.191948,0.203501,0.186878,0.169479
0.202023,0.195074,0.206044,0.183035,0.220461,0.216423,0.197755,0.181542,0.193509,0.222852,0.203877,0.215015,0.19581,0.211052,0.221006,0.15025,0.172884,0.212014,0.211421,0.213506,0.20025,0.201423,0.178631,0.163127
0.183331,0.187487,0.204307,0.192024,0.206859,0.204541,0.181673,0.161734,0.183573,0.202529,0.207943,0.205679,0.190923,0.191979,0.19339,0.152843,0.16082,0.20716,0.201095,0.207799,0.177487,0.186876,0.182348,0.160907
0.167952,0.17104,0.183257,0.174003,0.207247,0.186704,0.179286,0.143733,0.181079,0.196866,0.203368,0.210896,0.167675,0.180317,0.190376,0.155243,0.16956,0.203762,0.203292,0.191348,0.20723,0.17828,0.17293,0.1626
0.155516,0.167824,0.163896,0.166564,0.170972,0.165157,0.16033,0.141985,0.163386,0.188237,0.181188,0.187792,0.157291,0.182964,0.162826,0.134956,0.167613,0.189441,0.192062,0.194442,0.191581,0.184729,0.18956,0.166233
0.143307,0.16891,0.160759,0.152006,0.151785,0.143701,0.149374,0.1328,0.142861,0.174857,0.179093,0.167117,0.164367,0.151525,0.159598,0.120624,0.172654,0.200384,0.188056,0.186677,0.182536,0.171858,0.175095,0.174809
0.128029,0.169794,0.160014,0.139223,0.138097,0.137187,0.146838,0.136234,0.136765,0.172975,0.150403,0.153473,0.137408,0.15416,0.140729,0.114894,0.142933,0.194717,0.180372,0.162967,0.1849,0.175346,0.177771,0.163408
0.112839,0.140887,0.128582,0.11717,0.127925,0.141411,0.147012,0.117834,0.123832,0.160655,0.139218,0.142403,0.122866,0.134768,0.134025,0.0973739,0.156898,0.192549,0.172518,0.178319,0.178155,0.164783,0.164278,0.147105
0.102717,0.138793,0.126639,0.135208,0.118813,0.117995,0.121223,0.113528,0.115947,0.146198,0.132358,0.133335,0.122865,0.130135,0.120051,0.0942035,0.144257,0.185064,0.176593,0.170406,0.17968,0.157539,0.179515,0.149575
0.097993,0.128714,0.116696,0.109799,0.123613,0.123449,0.126096,0.111433,0.105175,0.146579,0.133118,0.1369,0.11264,0.114639,0.118165,0.0925958,0.160647,0.172684,0.175704,0.169743,0.172822,0.164118,0.167937,0.147133
0.0952661,0.136562,0.122667,0.104296,0.108793,0.117556,0.0999367,0.118444,0.102519,0.140249,0.127244,0.111833,0.1117,0.103727,0.124353,0.0923245,0.153372,0.192243,0.163971,0.165569,0.175474,0.170178,0.174969,0.151321
0.0958318,0.13537,0.111181,0.0981686,0.105726,0.102629,0.10455,0.102672,0.0990545,0.128598,0.127786,0.110311,0.103525,0.122527,0.104901,0.0924415,0.155868,0.191337,0.175888,0.158682,0.166869,0.162313,0.162738,0.148924
0.0961215,0.121938,0.112193,0.105259,0.0956206,0.097521,0.110869,0.0959129,0.098168,0.133687,0.121752,0.106312,0.109568,0.105241,0.111476,0.0836707,0.151217,0.195177,0.186625,0.165147,0.174122,0.167863,0.159837,0.141419
0.0949626,0.117278,0.107398,0.102924,0.105737,0.100351,0.117169,0.0949803,0.0905385,0.1356,0.11802,0.112947,0.0987182,0.101285,0.104228,0.0793296,0.167426,0.194946,0.187071,0.171237,0.167402,0.158226,0.189568,0.152695
0.0847758,0.119959,0.107793,0.0993866,0.112203,0.112671,0.0956526,0.10448,0.089144,0.129633,0.111318,0.113381,0.109879,0.113515,0.095601,0.0856099,0.16045,0.175819,0.164696,0.165621,0.187772,0.178174,0.185168,0.166439
0.0827005,0.123133,0.0999802,0.106771,0.0978954,0.100969,0.10867,0.0954428,0.105394,0.126075,0.112026,0.106171,0.123449,0.115454,0.0962156,0.0905521,0.169763,0.187234,0.180928,0.158019,0.192917,0.172593,0.167202,0.150362
0.0885495,0.134508,0.110566,0.10339,0.110718,0.120408,0.113014,0.105912,0.0951734,0.121945,0.101129,0.107294,0.127081,0.112132,0.112602,0.0933756,0.171254,0.202798,0.166312,0.162552,0.181518,0.172533,0.162329,0.149162
0.0971683,0.130538,0.111492,0.118018,0.109605,0.101807,0.109903,0.107516,0.104129,0.124829,0.115606,0.125961,0.104272,0.101994,0.107848,0.0832195,0.171269,0.199789,0.180225,0.16657,0.191442,0.16974,0.169127,0.158188
0.11367,0.151141,0.100792,0.122192,0.0974499,0.0999317,0.118313,0.115514,0.111668,0.148789,0.117298,0.133609,0.121106,0.109045,0.115069,0.088393,0.177442,0.198675,0.194564,0.198302,0.200539,0.176944,0.194442,0.1702
0.102107,0.133934,0.114852,0.115443,0.105497,0.125686,0.12331,0.122199,0.105225,0.1359,0.135815,0.119243,0.115396,0.113477,0.119257,0.0878471,0.183085,0.211603,0.196125,0.210383,0.182271,0.196924,0.174161,0.178379
0.118327,0.147951,0.103258,0.135302,0.125325,0.136243,0.128621,0.128613,0.108218,0.152541,0.142758,0.133431,0.146229,0.121555,0.110998,0.0969536,0.200656,0.218933,0.20258,0.202681,0.20438,0.200749,0.18331,0.183986
0.124747,0.156628,0.121128,0.129631,0.128231,0.13826,0.12449,0.133444,0.118799,0.155799,0.147578,0.147239,0.131838,0.126403,0.139134,0.124744,0.207026,0.231642,0.212435,0.217263,0.215066,0.198037,0.188305,0.173981
0.132701,0.15698,0.139519,0.164038,0.165471,0.143253,0.152121,0.146405,0.118694,0.178482,0.153983,0.147955,0.148968,0.135806,0.135809,0.116114,0.20484,0.253522,0.231653,0.229468,0.210266,0.196334,0.194444,0.169532
0.151304,0.17385,0.151933,0.159452,0.163418,0.170554,0.15426,0.134426,0.149451,0.172469,0.166557,0.159996,0.159951,0.145561,0.15553,0.125642,0.227231,0.254387,0.250798,0.2218,0.23636,0.239509,0.243977,0.203932
0.16276,0.18234,0.165697,0.171309,0.158399,0.171518,0.168359,0.154506,0.157965,0.189065,0.167525,0.183254,0.166197,0.162466,0.187036,0.12656,0.233812,0.264089,0.257898,0.244621,0.262583,0.257227,0.227955,0.217558
0.18301,0.193485,0.182564,0.196894,0.184127,0.220021,0.18706,0.16678,0.153031,0.193016,0.205639,0.19104,0.201369,0.178921,0.178231,0.154832,0.218953,0.292795,0.267358,0.245032,0.24501,0.271545,0.266745,0.215026
0.230329,0.223406,0.20501,0.186065,0.201317,0.203561,0.187832,0.157117,0.164244,0.216495,0.204047,0.201078,0.198586,0.215777,0.197195,0.201092,0.248231,0.292853,0.26108,0.256758,0.290484,0.276172,0.23702,0.226067
0.198192,0.223707,0.209771,0.211245,0.244035,0.22314,0.226199,0.197026,0.19109,0.238619,0.211335,0.242065,0.213075,0.250405,0.243323,0.202713,0.250389,0.311148,0.279782,0.281309,0.302812,0.273589,0.25616,0.228747
0.191904,0.249294,0.256138,0.222007,0.255238,0.266851,0.230006,0.211033,0.193041,0.227419,0.24091,0.256045,0.244201,0.239089,0.254459,0.206898,0.265496,0.30283,0.291599,0.292945,0.287495,0.313986,0.276575,0.285634
0.25156,0.262515,0.262169,0.248006,0.252052,0.261425,0.255164,0.218296,0.239462,0.248629,0.260153,0.269877,0.247023,0.271592,0.260132,0.215063,0.284286,0.332315,0.298195,0.336343,0.281239,0.320123,0.288333,0.271932
0.251961,0.288304,0.276571,0.280629,0.26531,0.280714,0.277545,0.220668,0.264751,0.284902,0.272334,0.290108,0.236541,0.254991,0.248765,0.199785,0.258792,0.348295,0.290887,0.291559,0.317682,0.309968,0.263208,0.236439
0.260157,0.274906,0.247025,0.294137,0.30861,0.293217,0.261397,0.211422,0.245665,0.308274,0.29408,0.299611,0.274146,0.306195,0.2761,0.250005,0.258696,0.343969,0.31213,0.313466,0.330337,0.304464,0.273308,0.268974
0.29214,0.272358,0.293341,0.2888,0.301842,0.327728,0.259642,0.278173,0.257025,0.331764,0.272183,0.333071,0.31058,0.306711,0.308137,0.2569,0.296238,0.299727,0.311121,0.293529,0.279085,0.27486,0.284769,0.234705
0.276027,0.301575,0.276666,0.273449,0.334387,0.315936,0.283818,0.266847,0.230812,0.318815,0.285044,0.30251,0.276867,0.309952,0.302763,0.240386,0.26838,0.322307,0.320713,0.296295,0.316047,0.27132,0.285028,0.265356
0.246396,0.274756,0.281942,0.247481,0.333759,0.303825,0.306504,0.256881,0.259427,0.305715,0.294232,0.328201,0.304496,0.283644,0.30961,0.239865,0.24252,0.313395,0.281862,0.275605,0.291308,0.291066,0.291497,0.242919
0.267713,0.290908,0.289281,0.277269,0.292657,0.312823,0.282506,0.240098,0.255263,0.305577,0.270497,0.322519,0.26473,0.289562,0.282328,0.234371,0.22826,0.312574,0.299336,0.295998,0.290414,0.284891,0.250251,0.242592
0.249346,0.273472,0.29063,0.259882,0.289848,0.285528,0.275793,0.199807,0.249933,0.303239,0.29036,0.302129,0.23212,0.263379,0.262959,0.248717,0.254972,0.304627,0.275184,0.273341,0.269402,0.266073,0.255983,0.204817
0.275678,0.245473,0.254977,0.255399,0.284414,0.280498,0.258041,0.206167,0.255185,0.307668,0.279581,0.299392,0.235541,0.272618,0.294699,0.229883,0.254447,0.297237,0.282291,0.282929,0.255408,0.258451,0.256247,0.208059
0.262355,0.2281,0.272266,0.276721,0.333627,0.25808,0.254549,0.243149,0.232549,0.264856,0.262708,0.276391,0.263188,0.296835,0.258378,0.235364,0.21836,0.250325,0.238051,0.267692,0.261454,0.293436,0.238314,0.236861
0.244501,0.236327,0.26298,0.244782,0.30346,0.300854,0.235238,0.250596,0.227181,0.26721,0.249108,0.297565,0.261523,0.286717,0.276475,0.213834,0.219457,0.257197,0.266194,0.273381,0.226836,0.288018,0.251607,0.196844
0.218827,0.260414,0.2566,0.240601,0.268838,0.253495,0.264869,0.214189,0.246135,0.281866,0.258782,0.285054,0.245406,0.266592,0.266717,0.225837,0.23458,0.28322,0.246236,0.266638,0.240483,0.227272,0.243882,0.195749
0.245189,0.248478,0.261997,0.241535,0.230363,0.248453,0.281616,0.197954,0.221633,0.271829,0.255365,0.278502,0.214145,0.253364,0.240602,0.205197,0.223989,0.27325,0.248973,0.229514,0.266709,0.242929,0.225938,0.208158
0.227738,0.252384,0.26302,0.243774,0.25247,0.264995,0.224856,0.194476,0.246943,0.242255,0.253207,0.252628,0.232287,0.238677,0.230601,0.201532,0.226755,0.243039,0.23799,0.251659,0.235509,0.222686,0.249401,0.218343
0.232474,0.225667,0.233376,0.232441,0.239751,0.23874,0.228111,0.236992,0.232733,0.243377,0.228095,0.267621,0.232473,0.235734,0.216051,0.225966,0.206252,0.25762,0.249875,0.238781,0.256166,0.237382,0.230646,0.222548
0.235885,0.208386,0.239567,0.227257,0.260951,0.206987,0.221942,0.220499,0.202568,0.264094,0.239224,0.265981,0.221035,0.253292,0.245304,0.199741,0.210601,0.282145,0.223841,0.250232,0.2548,0.249768,0.216933,0.2101
0.222853,0.211097,0.242538,0.200661,0.24105,0.219337,0.233293,0.209621,0.246862,0.252621,0.21075,0.22633,0.224289,0.248191,0.246864,0.209147,0.232884,0.24219,0.234028,0.239259,0.254506,0.24172,0.231137,0.202631
0.207138,0.225941,0.227749,0.182418,0.234277,0.223625,0.238281,0.180263,0.212145,0.225204,0.233717,0.265572,0.217886,0.215034,0.241301,0.194989,0.228432,0.23222,0.24349,0.25694,0.224101,0.226891,0.223665,0.202362
0.214196,0.225092,0.255781,0.202799,0.199185,0.240052,0.225344,0.185275,0.208544,0.208899,0.239218,0.262108,0.234272,0.242014,0.217691,0.1817,0.20966,0.251347,0.225296,0.242037,0.239479,0.251958,0.250842,0.204533
0.22503,0.208377,0.230053,0.21236,0.210107,0.24434,0.225157,0.199631,0.196133,0.246723,0.240004,0.241361,0.195223,0.222782,0.255549,0.191267,0.21955,0.255861,0.236822,0.270803,0.245407,0.233251,0.222614,0.214071
0.222268,0.210352,0.239783,0.201316,0.23383,0.222466,0.220371,0.213836,0.207249,0.234246,0.239193,0.220208,0.217646,0.207435,0.220722,0.202464,0.237707,0.232917,0.250994,0.262563,0.240815,0.243067,0.224281,0.220002
0.246911,0.244304,0.227755,0.198491,0.211606,0.209785,0.228171,0.206173,0.206438,0.231949,0.245686,0.257846,0.208551,0.247632,0.223953,0.21919,0.227855,0.262292,0.24073,0.233809,0.248517,0.237987,0.207549,0.2014
0.214522,0.219047,0.228331,0.194402,0.269648,0.22622,0.2438,0.194302,0.256157,0.228616,0.222469,0.25387,0.202031,0.250426,0.232556,0.191355,0.232623,0.247963,0.246207,0.245191,0.226193,0.228914,0.243043,0.21583
0.210557,0.222945,0.223413,0.176984,0.250263,0.223729,0.236254,0.191903,0.216888,0.239716,0.254823,0.253684,0.204005,0.222782,0.242004,0.193992,0.230225,0.251289,0.216285,0.250078,0.219213,0.231516,0.226741,0.231018
0.228568,0.190216,0.226553,0.209671,0.193002,0.223958,0.227064,0.216605,0.217692,0.257909,0.246811,0.266692,0.210066,0.223461,0.239772,0.171409,0.208255,0.261718,0.219813,0.23887,0.250762,0.230353,0.241382,0.228845
0.228492,0.215555,0.204571,0.209726,0.22875,0.231742,0.208478,0.197836,0.210765,0.234251,0.245967,0.263675,0.222104,0.220104,0.219704,0.196396,0.211383,0.260958,0.224035,0.2401,0.244123,0.216104,0.231274,0.217911
0.241236,0.20618,0.233955,0.213189,0.24135,0.212772,0.192021,0.211505,0.237251,0.248324,0.222039,0.249751,0.207811,0.221312,0.226282,0.195752,0.230439,0.247739,0.25434,0.219914,0.225183,0.224675,0.216531,0.219291
0.213467,0.201946,0.23765,0.201772,0.22192,0.218392,0.227507,0.208156,0.214862,0.23057,0.218797,0.242592,0.230611,0.253903,0.234124,0.21208,0.237898,0.254339,0.242703,0.230334,0.239082,0.225615,0.24345,0.220367
0.214874,0.212902,0.21748,0.223764,0.223994,0.228344,0.235556,0.210302,0.226602,0.236716,0.244502,0.229452,0.202383,0.220091,0.239907,0.191185,0.197563,0.226171,0.224892,0.241218,0.250949,0.254139,0.245801,0.190993
0.217433,0.218752,0.211017,0.190044,0.237659,0.227499,0.222098,0.173054,0.215275,0.230221,0.255805,0.245184,0.221674,0.233838,0.237517,0.218239,0.206497,0.268531,0.243435,0.250835,0.2484,0.250165,0.20998,0.217078
0.227967,0.214583,0.211728,0.209241,0.222079,0.232487,0.215256,0.188138,0.217685,0.219087,0.24702,0.256586,0.193503,0.205297,0.252353,0.19527,0.218888,0.267979,0.24036,0.240896,0.232032,0.250823,0.243558,0.22125
0.200588,0.23624,0.239579,0.203248,0.221368,0.228265,0.205566,0.186896,0.212566,0.253378,0.232325,0.258672,0.203105,0.226858,0.223719,0.213001,0.249279,0.263876,0.24236,0.215471,0.250191,0.223426,0.210011,0.199962
0.238929,0.193652,0.221338,0.212298,0.233872,0.21449,0.207054,0.205314,0.191383,0.24719,0.212906,0.244682,0.222584,0.223038,0.23487,0.199232,0.231258,0.238378,0.21659,0.220851,0.21244,0.232378,0.212735,0.205513
0.216219,0.208588,0.254732,0.214475,0.228797,0.227028,0.229073,0.202162,0.20792,0.245387,0.227258,0.225346,0.247726,0.229001,0.232373,0.202498,0.221902,0.264746,0.236688,0.220798,0.25334,0.237788,0.234315,0.197636
0.198835,0.20999,0.235861,0.204602,0.214674,0.243251,0.22095,0.198164,0.239673,0.241587,0.276841,0.239224,0.223325,0.25224,0.227197,0.191471,0.212368,0.250967,0.241452,0.241862,0.237224,0.237673,0.231755,0.200865
0.205927,0.210542,0.221574,0.215153,0.234729,0.249506,0.218629,0.192145,0.216936,0.227603,0.223839,0.235283,0.203798,0.2163,0.237416,0.177452,0.230415,0.254161,0.236743,0.214832,0.249,0.221184,0.207301,0.2285
0.198704,0.229925,0.198172,0.228271,0.197599,0.241461,0.200277,0.214876,0.217262,0.256522,0.246158,0.255479,0.213255,0.213673,0.241381,0.215935,0.198071,0.269912,0.221298,0.229514,0.202846,0.229533,0.221721,0.202766
0.232052,0.1979,0.229381,0.231221,0.238783,0.242149,0.214262,0.225619,0.212465,0.275976,0.236297,0.236863,0.217524,0.21075,0.223751,0.229632,0.230056,0.2388,0.224592,0.213261,0.231338,0.217511,0.220863,0.224412
0.225406,0.220405,0.226662,0.248814,0.231188,0.208604,0.215521,0.202408,0.240292,0.250628,0.239667,0.240405,0.231496,0.234211,0.227409,0.224425,0.196282,0.279844,0.221595,0.25024,0.254404,0.252548,0.231393,0.216844
0.238156,0.218983,0.257738,0.228065,0.247813,0.223333,0.208632,0.194618,0.227542,0.264632,0.222258,0.256653,0.235282,0.244901,0.238603,0.228454,0.183768,0.282063,0.22558,0.264732,0.248321,0.23429,0.219445,0.236396
0.210849,0.228612,0.229673,0.220665,0.259079,0.223979,0.25283,0.191561,0.210259,0.242669,0.248301,0.263951,0.249856,0.265014,0.224032,0.178981,0.230198,0.257263,0.241385,0.287123,0.24094,0.242355,0.227154,0.203293
0.210008,0.216859,0.227661,0.204952,0.260618,0.241596,0.232695,0.199885,0.201984,0.272477,0.250588,0.233639,0.231861,0.203487,0.271786,0.191834,0.250651,0.254409,0.289794,0.254458,0.195016,0.236695,0.203033,0.19923
0.230181,0.221234,0.197515,0.213849,0.267755,0.248797,0.220642,0.172576,0.236878,0.25525,0.252818,0.247038,0.226063,0.236529,0.247977,0.192257,0.23431,0.270459,0.246514,0.263537,0.221704,0.234249,0.231994,0.175953
0.243469,0.177015,0.21805,0.212133,0.262904,0.27783,0.240343,0.220144,0.2572,0.295451,0.237152,0.282939,0.218022,0.248613,0.268673,0.215073,0.214335,0.267013,0.263317,0.254303,0.294229,0.247083,0.249751,0.216269
0.256409,0.231295,0.2579,0.259996,0.24652,0.218333,0.25649,0.205571,0.237393,0.289931,0.241868,0.25405,0.232785,0.27698,0.244635,0.224926,0.21746,0.259322,0.2127,0.280958,0.304242,0.280399,0.278606,0.225436
0.243137,0.238877,0.283599,0.244824,0.273341,0.26705,0.267514,0.207112,0.230822,0.274832,0.271676,0.278865,0.27556,0.244707,0.283136,0.215589,0.295083,0.292249,0.299634,0.269588,0.262921,0.261878,0.233639,0.2279
0.270567,0.279325,0.276837,0.221289,0.245149,0.253739,0.255468,0.237115,0.256901,0.27052,0.287153,0.268435,0.237354,0.228368,0.254184,0.206665,0.276712,0.280288,0.276645,0.292883,0.245487,0.246533,0.213665,0.236819
0.231675,0.257899,0.256429,0.231062,0.273242,0.24165,0.251968,0.213564,0.218087,0.284822,0.251685,0.285704,0.26063,0.275065,0.250251,0.237774,0.203801,0.269572,0.231255,0.26446,0.265242,0.27221,0.269045,0.182749
0.290986,0.20216,0.248788,0.22028,0.251242,0.271704,0.228616,0.213869,0.2071,0.285897,0.274455,0.293239,0.274335,0.270579,0.305033,0.244671,0.197624,0.313833,0.228982,0.282259,0.324505,0.304495,0.302928,0.246184
0.235002,0.208533,0.246338,0.276653,0.283515,0.245976,0.279816,0.229439,0.262645,0.268789,0.282229,0.317218,0.241438,0.262716,0.313034,0.255647,0.25453,0.335824,0.298413,0.283862,0.31887,0.264868,0.280923,0.261985
